"ID";"Name";"global_id";"IsNetObject";"OperatingCompany";"TypeObject";"AdmArea";"District";"Address";"PublicPhone";"SeatsCount";"SocialPrivileges";"Longitude_WGS84";"Latitude_WGS84";"geoData";"geodata_center";
"Код";"Наименование";"global_id";"Является сетевым";"Название управляющей компании";"Вид объекта";"Административный округ по адресу";"Район";"Адрес";"Контактный телефон";"Число посадочных мест";"Показатель социальных льгот";"Долгота в WGS-84";"Широта в WGS-84";"geoData";"geodata_center";
"00286773";"Пицца Хат";"1075023102";"да";"Пицца Хат";"ресторан";"Северо-Восточный административный округ";"Останкинский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Останкинский, проспект Мира, дом 123А";"nested data";"20";"нет";"37.6424280000000020";"55.8275147782414220";"{coordinates=[37.642428, 55.827514778], type=Point}";"{coordinates=[37.642428, 55.827514778], type=Point}";
"00256419";"СтардогS";"1075023108";"да";"СтардогS";"предприятие быстрого обслуживания";"Юго-Восточный административный округ";"Нижегородский район";"город Москва, Рязанский проспект, дом 2, корпус 3";"nested data";"12";"нет";"37.7346239999999970";"55.7289537495693990";"{coordinates=[37.734624, 55.72895375], type=Point}";"{coordinates=[37.734624, 55.72895375], type=Point}";
"00288579";"Cofix";"1075023132";"да";"Cofix";"кафетерий";"Юго-Западный административный округ";"район Ясенево";"город Москва, Новоясеневский проспект, дом 7";"nested data";"0";"нет";"37.5321879999999910";"55.6075207145878570";"{coordinates=[37.532188, 55.607520715], type=Point}";"{coordinates=[37.532188, 55.607520715], type=Point}";
"00284549";"Cofix";"1075023167";"да";"Cofix";"кафе";"Северный административный округ";"район Аэропорт";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, Ленинградский проспект, дом 62А";"nested data";"4";"нет";"37.5320270000000060";"55.8021037708252760";"{coordinates=[37.532027, 55.802103771], type=Point}";"{coordinates=[37.532027, 55.802103771], type=Point}";
"00283643";"КофеМолка";"1075023217";"нет";"";"кафе";"Северо-Восточный административный округ";"Бутырский район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бутырский, Большая Новодмитровская улица, дом 14, строение 1";"nested data";"2";"нет";"37.5858019999999940";"55.8001767702635690";"{coordinates=[37.585802, 55.80017677], type=Point}";"{coordinates=[37.585802, 55.80017677], type=Point}";
"00284016";"Killlfish Discount Bar";"1075023301";"да";"Killlfish Discount Bar";"бар";"Центральный административный округ";"Басманный район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Нижний Сусальный переулок, дом 5, строение 1";"nested data";"50";"нет";"37.6630349999999860";"55.7613337589613850";"{coordinates=[37.663035, 55.761333759], type=Point}";"{coordinates=[37.663035, 55.761333759], type=Point}";
"00288281";"Теремок";"1075023305";"да";"Теремок";"предприятие быстрого обслуживания";"Южный административный округ";"район Чертаново Центральное";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Центральное, улица Красного Маяка, дом 2Б";"nested data";"0";"нет";"37.6068620000000140";"55.6110627156028200";"{coordinates=[37.606862, 55.611062716], type=Point}";"{coordinates=[37.606862, 55.611062716], type=Point}";
"00286322";"Теремок";"1075023311";"да";"Теремок";"предприятие быстрого обслуживания";"Центральный административный округ";"Тверской район";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, 2-я Брестская улица, дом 8";"nested data";"6";"нет";"37.5908530000000170";"55.7711177618045890";"{coordinates=[37.590853, 55.771117762], type=Point}";"{coordinates=[37.590853, 55.771117762], type=Point}";
"00288594";"Теремок";"1075023313";"да";"Теремок";"ресторан";"Южный административный округ";"Даниловский район";"город Москва, Большая Тульская улица, дом 13";"nested data";"6";"нет";"37.6220674461695450";"55.7086983559433410";"{coordinates=[37.622067446, 55.708698356], type=Point}";"{coordinates=[37.622067446, 55.708698356], type=Point}";
"00288496";"Теремок";"1075023314";"да";"Теремок";"кафе";"Юго-Восточный административный округ";"район Марьино";"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, улица Перерва, дом 43, корпус 1";"nested data";"0";"нет";"37.7513220000000020";"55.6603097297482280";"{coordinates=[37.751322, 55.66030973], type=Point}";"{coordinates=[37.751322, 55.66030973], type=Point}";
